5.78395575244478,1.99155194248131,0
1.06370272523994,0.368428040361126,0
0.351102745356073,0.21380162588341,0
0.313319602176307,0.895563544262429,0
1.5976164865051,1.27306058254014,1
0.158722199733337,0.133767719269578,1
0.803015536488725,0.794444217492545,1
0.752363025763013,0.778573471138527,1
0.958272906498154,1.0370399117611,1
0.743288471724205,1.50227950488174,0
0.953323149749713,0.485418113485028,0
0.74312347983259,0.81416928796111,0
0.453727701940414,0.362986641611177,0
0.294840510315462,0.646392826504351,0
1.63275975941903,0.781520895461416,1
1.28908164918562,1.51996405081907,1
1.25905312491174,0.677680869316557,1
1.17028748722304,0.756127701294988,1
1.00909040911548,0.55094162343233,1
0.449932888433276,0.376816863433964,0
1.380982132815,0.658409248743821,0
0.992261236170781,0.450502471506189,0
0.689996090732658,0.253478491768455,0
0.830074206713535,0.886041096450018,0
0.139748132197647,0.222870623799992,1
0.470721866776727,0.858834102700274,1
0.251942618495641,0.953831855876466,1
1.19487127907363,0.325350300257363,1
0.735533852818314,0.596059888067323,1
1.76706315919339,1.0105130928551,0
0.755332879812078,0.186367907185751,0
1.25162848978908,0.883773846970873,0
1.01437014964715,3.31630581314596,0
1.35227354367405,0.47952326483925,0
0.344833053474714,0.276831161403652,1
0.778761728421365,1.44038359410107,1
0.832384093196141,0.453903345724907,1
1.25030855465617,1.35060051472691,1
0.758302733861142,0.635736753952367,1
0.194525440213726,0.0650700600514727,0
0.860597706662254,0.348929694840476,0
0.642148442164396,0.890802320356224,0
0.196670334804717,0.0766330323951142,0
4.43333212768688,4.25063932350178,0
0.424689129016227,0.45753094489154,1
0.0620369512471256,0.0523734629682585,1
1.74363431058411,2.69190530658932,1
0.436403553320871,0.333285673434372,1
1.31630531130204,0.618278932962948,1
1.95086412645216,0.969249152334654,0
0.0831559133738067,0.126059071040484,0
0.403900150672775,0.382938437027656,0
0.278341321153992,0.331925323746885,0
1.91242101570594,1.62924547571388,0
0.614099820589898,0.331925323746885,1
0.185780869958148,0.193623105519016,1
2.11470107482556,1.07626332775032,1
0.922964641692609,0.706248212753789,1
0.357537429129046,0.463879243433147,0
0.502895285641593,0.33918052208015,0
0.414624623627731,1.23134319212386,0
0.511309872113943,0.219469749581274,0
0.302265145438123,0.115176273540586,0
0.274216523863625,0.110641774582295,0
0.263987026583513,0.202692103435598,1
1.84427936446907,2.62592834674619,1
0.47748653433293,0.160974713019323,1
2.06322360464177,2.19288369622942,1
0.186770821307836,0.313107153069978,1
1.11551017920696,1.00983291801136,0
0.850533201273757,0.39110053515258,0
0.37700647233958,0.487912087912088,0
1.70717110253726,0.422161853016872,0
0.572026888228151,0.739350055149312,0
0.904320557940148,0.638230728379427,1
1.11237533326628,0.870170350096001,1
2.35707416360755,0.559330446505168,1
0.267616848199037,0.23624739572695,1
0.628124131377147,1.0136872421259,1
2.52899571467006,1.98497691899179,0
1.16022298183454,0.418987703746068,0
0.678611650211244,0.888988520772907,0
0.56707713147971,0.204959352914743,0
0.24979772390465,0.16482903713387,0
0.459832401930157,0.529402753380449,0
0.615419755722816,1.68615343764043,1
0.517084588320457,0.148731565831938,1
2.64861483609071,1.0837452510315,1
0.569222026070701,0.133314269373749,1
1.4695827786121,1.45580089055925,1
8.16610868357776,1.88295069243025,0
0.791136120292467,0.713730136034969,0
0.668877128605977,0.616918583275461,0
0.540183453146514,0.229445647289513,0
0.11664926737159,0.141703092446587,0
0.824464482398635,0.798751991502921,1
2.02857530740269,2.07906777237632,1
3.6151373371696,11.3079067772376,1
2.76625405481199,1.26285795988398,1
0.134633383557592,0.131047019894604,1
0.332953637278456,0.665437722129172,0
0.579286531459197,1.21048449691572,0
0.471546826234801,0.606262510723477,0
0.392185726368132,0.526908778953389,0
0.795260917582834,0.628481555619102,0
0.527644069383797,0.686976592181053,0
2.11717595319978,0.936827484782875,1
3.12082162989197,0.745018178847175,1
1.19701617366462,0.707835287389191,1
2.39122748517179,2.13053433555292,1
0.658152655651022,0.209040401977205,1
1.21269040336801,0.663170472650027,0
1.54894387847876,1.1866783773847,0
0.611129966540834,0.954738755668124,0
0.756322831161766,0.771771722701091,0
0.395815547983655,0.547314024265697,0
0.270916686031331,0.27070958780996,0
0.670857031305353,0.821651211242289,1
0.926264479524903,1.81629355774337,1
0.985826552397808,0.615104783692144,1
0.896070963359413,0.898964418481147,1
0.216634353690096,0.390193635360922,1
0.564767244997104,0.173217860206708,0
0.862412617470015,0.833894358429674,0
0.852678095864748,0.539151926140774,0
0.562292366622884,0.499475060255729,0
0.406210037155381,0.326030475101107,0
1.2181351357913,0.889668695616651,1
0.547443096377561,0.892389394991625,1
1.27340741948222,0.588804689734058,1
0.74345346361582,0.697859389680951,1
2.5035869633614,1.14904203603088,1
0.267286864415807,0.186594632133666,1
0.904320557940148,1.39594550430982,0
0.6781166745364,1.06265983087544,0
0.202775034794461,0.3960884840067,0
1.08020191440141,0.897150618897831,0
0.62119447192933,0.243049144164386,0
0.755167887920463,3.91622002532783,1
0.6725069502215,0.372735814371502,1
2.99806766253064,3.85817843866171,1
0.220924142872078,0.0813942563013195,1
2.95285988422821,1.32021937170636,1
0.736523804168002,1.68252583847379,1
0.599250550344575,0.200198129008538,0
1.00793546587418,1.04814943420891,0
0.516589612645613,0.59492626332775,0
0.457687507339166,0.311520078434577,0
0.494975674844088,0.764516524367825,0
0.239238242841309,0.76224927488868,0
0.789321209484705,0.332378773642714,1
0.692800952890108,0.280912210466114,1
0.764242441959271,1.21297847134278,1
0.836673882378123,1.42882062175742,1
2.68590300359563,3.22856325830304,1
1.93057012378356,1.63173945014094,1
1.69017693770094,0.660449773275052,0
0.430958820897586,0.506956983536909,0
0.387070977728077,0.220149924425017,0
0.273886540080395,0.52849585358879,0
0.787836282460173,0.37364271416316,0
0.313484594067922,0.328297724580252,1
0.874292033666273,0.262774214632951,1
0.0815059944576598,0.081167531353405,1
0.959097865956227,3.26506597491728,1
0.280321223853368,0.281365660361943,1
1.52023528933781,1.10301687160423,0
0.485736128913665,0.837068507700478,0
0.608325104383384,0.33464602312186,0
0.635383774608194,0.30018383103885,0
0.586711166581859,1.07785040238572,0
0.426174056040759,0.446648147391642,0
0.253427545520173,0.419441153641897,0
0.476496582983242,0.534390702234568,0
0.453067734373955,0.269802688018301,0
1.00133579020959,1.37486008415376,1
