0,37,41,925149,158622,45718,54711,28434,14240,16766,5570,1
0,35,38,144547,46578,1710,6407,5804,2280,816,578,1
0,34,48,671391,115832,128770,9627,17484,14015,2018,2935,0
0,29,61,977429,61534,14318,146643,14603,11004,3511,5339,0
0,24,69,85963,39862,12756,83960,14374,4297,2858,2674,0
0,35,91,163371,16323,17769,41989,10579,9859,2377,2324,0
0,34,97,203898,35966,32093,81766,11550,6238,4820,2772,0
0,30,90,741545,114604,7020,96241,20347,9281,3198,3030,0
0,38,78,1330173,107323,22848,31743,10928,9871,12832,4132,1
0,20,60,1363564,290505,47562,21309,79172,6350,18915,3286,1
0,20,43,318637,228136,44578,37373,28109,12710,7255,3122,1
0,23,34,3231304,547459,117927,29073,17254,44105,14493,9397,1
0,26,21,707978,78904,2872,6447,5820,6969,3989,922,1
0,38,30,1448283,101139,40609,38314,10801,11699,7350,2925,0
0,47,43,647651,86010,72599,106665,21660,28329,9388,5234,0
0,41,50,2539973,265055,27567,135579,28851,15476,3704,4211,0
0,47,69,41344,22967,6974,46366,19727,9646,4584,3404,0
0,53,66,229986,93012,23204,32039,9661,21159,2399,2414,0
0,40,60,133572,102363,9368,49057,11499,3656,1642,1194,0
0,35,69,704273,143353,86763,170676,7700,9308,4066,3624,1
0,35,64,258244,93722,21644,44944,12206,19368,5614,8011,1
0,17,56,395777,308238,26123,29599,18346,8789,5975,2713,1
0,26,44,645765,255504,27587,17647,26496,17158,5431,3965,1
0,37,37,485288,59425,33681,7127,5626,6572,1313,1721,1
0,26,34,990126,57417,13291,15332,8030,3667,3423,764,0
0,38,47,843933,99641,17465,87436,10887,16682,5227,3678,0
0,47,64,405796,22128,4126,100933,40573,18331,5168,2378,0
0,47,77,52838,25550,42883,56213,12525,7857,3408,2203,0
0,57,81,681276,26978,9603,25204,12726,9472,2462,1438,0
0,57,77,379694,108861,5246,52669,16567,13353,7383,3924,1
0,57,70,222570,51272,8667,79581,38007,20819,3318,3936,1
0,64,53,145244,118311,3270,28826,8948,16461,7718,2597,1
0,48,48,904554,334115,105610,34849,14415,13007,4506,3078,1
0,47,38,295372,127859,9569,11118,12398,10680,15174,5068,1
0,38,35,135432,39587,17453,6343,1727,4372,1620,823,1
0,37,47,1092365,60646,47754,35569,19107,12841,5481,6157,0
0,43,48,503433,52950,11473,20854,4578,4361,4110,4687,0
0,40,66,44660,76470,13770,98215,11029,10004,1229,1747,0
0,37,67,252216,105276,18038,54021,6201,7553,6547,3957,0
0,34,70,184273,14229,8500,29087,11571,3109,3765,1072,0
0,40,77,473933,62567,39220,58120,27995,16113,4577,17273,1
0,51,67,655329,28422,9779,7014,4765,8260,4076,1644,1
0,50,61,1687624,325048,28562,72136,51737,13550,18171,17017,1
0,61,48,189546,5429,1379,2379,5667,1882,1339,359,1
0,63,40,2812427,99754,14707,32094,14139,19505,17897,5823,1
0,60,35,307586,127345,17579,27504,36057,21623,4464,7421,1
0,63,37,253950,47744,13879,7764,9270,3562,3632,883,0
0,56,47,74164,36478,21122,37277,14643,11142,6109,4623,0
0,43,56,369158,74335,29120,51404,8755,5567,3131,2624,0
0,29,63,80591,84725,5913,53510,16994,4079,2774,1374,0
0,21,66,146956,209318,58637,55923,15436,6619,3000,3372,0
0,13,66,191629,53993,18030,62024,8839,6951,1450,3362,0
0,27,50,342496,121335,2827,15855,11716,23836,4784,1466,1
0,47,47,1228501,42094,12100,27622,33206,15862,4199,1239,1
0,69,51,780775,36337,32403,34562,36667,22667,4632,5350,1
0,77,54,1035644,67095,6074,111169,4372,16398,5071,6302,1
0,64,57,820614,317314,39239,24883,19847,17738,16279,14240,1
0,61,56,379121,89612,33702,9648,10071,20469,11701,7197,1
0,48,40,1206779,230366,24856,6547,11325,14428,10244,2913,0
0,44,37,119929,62108,1665,79199,12556,10377,2612,2236,0
0,60,50,119710,23144,13942,24454,7320,13958,2346,971,0
0,43,54,117298,73282,46934,9538,6093,3261,1660,2331,0
0,41,74,95668,36385,26619,18962,8052,3975,4775,1648,0
0,35,66,148487,78743,6109,31584,5385,4672,1900,1448,1
0,34,61,630025,37377,19940,17105,16948,12389,5299,1159,1
0,48,60,273858,6385,1972,1957,1190,1337,494,358,1
0,41,51,1502660,324293,53663,75720,10478,9250,5813,14401,1
0,27,41,166242,249358,31259,4158,1866,3308,1699,1241,1
0,17,29,800352,217102,41136,4103,79537,14338,9214,4865,0
0,7,29,333045,58917,20121,22134,23546,3640,2944,3692,0
0,16,27,175745,96760,17443,11791,3615,8252,3687,1476,0
0,34,44,126330,72459,393,89946,6451,8732,3851,1324,0
0,30,56,147650,73536,26293,22957,16922,5839,3556,4754,0
0,27,56,150260,161785,9327,66019,9166,6399,2583,1970,0
0,23,56,679839,100730,4732,35228,10387,5595,1536,1850,0
0,17,48,429040,83553,10509,23298,8506,3916,2888,2357,0
0,20,38,608090,112324,5399,15886,6969,7783,2746,1190,0
0,10,30,183082,583286,21349,106823,5509,6538,6069,6064,1
0,13,38,1436137,1189950,799002,509961,445009,144622,145171,165580,1
0,11,41,69966,19787,9650,4748,2450,936,831,1016,1
0,17,51,574002,100966,46040,12532,11463,17825,6458,7240,1
0,41,54,673558,25751,7197,4226,1883,4025,2785,3175,1
0,48,53,625678,48498,5400,31317,11524,9423,8289,3268,1
0,54,50,3594083,110345,23590,34465,7296,10162,5765,4828,0
0,50,38,1075200,270552,16087,22532,19433,19431,6000,5301,0
0,41,50,158925,46397,32412,39355,5042,5965,1703,14464,0
0,43,54,173547,22931,14569,31709,18750,8685,1601,3174,0
0,43,50,64806,105201,15253,19074,13125,8114,5554,5992,0
0,40,67,435163,109752,44392,101069,12296,13247,4313,4876,1
0,43,60,165364,29575,13123,6325,5088,3327,1039,1105,1
0,37,54,1890611,98956,51746,21389,22448,9810,5348,6540,1
0,37,48,1958216,487399,38834,34394,13515,31039,10244,45691,1
0,48,48,941870,14828,11206,15796,5281,7643,2212,1755,1
0,54,56,1208037,21487,9046,32159,5074,8010,2002,1246,0
0,60,56,894615,28378,7939,9680,2172,4884,944,1123,0
0,54,67,517120,94748,36363,19391,16620,4771,2884,5043,0
0,35,56,842763,211599,27101,33754,5030,6720,5121,3092,0
26,35,56,1178323,128217,11176,23001,36642,29529,35757,36947,0
0,30,34,227296,337036,19203,13978,37252,30604,4418,3987,1
0,20,30,876264,74686,15480,28023,17038,3752,3033,2391,1
0,23,27,255135,308333,44052,55216,24919,17617,11303,13827,1
0,41,16,33114,64139,4810,2437,23424,12603,4859,3318,1
0,50,23,61704,31742,995,7509,7743,7335,3004,1758,1
0,64,23,354034,34993,8062,15160,11872,8101,2507,1395,0
0,77,27,1257358,41299,24644,16388,30706,13778,3861,5151,0
0,69,50,58097,36961,8675,62252,28374,8951,5245,4192,0
0,63,57,101969,40899,13183,16214,15321,7126,8451,3360,0
0,63,53,52969,30213,3934,9296,12606,6576,2159,5198,0
0,50,50,397321,234385,25065,73245,38479,12766,5264,6007,1
0,48,38,513289,190831,26832,28770,27266,19088,10179,4804,1
0,44,37,188029,11776,2138,4148,1553,1103,566,471,1
0,34,38,1111092,36012,9146,6688,19540,2525,1303,1807,1
0,61,27,803080,14506,2829,1883,8961,14432,2442,1727,1
0,63,35,2179778,169643,53860,46515,22286,24374,11253,9771,1
0,56,47,218757,26965,7870,43474,1180,2368,441,924,0
0,51,61,247182,121418,123929,68083,11495,9178,2461,1967,0
0,29,81,272736,46783,68957,29297,10095,10790,3134,2744,0
0,20,77,82304,123718,12668,25565,4938,4942,993,1492,0
0,35,74,95190,35457,28528,52397,21346,16305,9455,3971,1
0,51,70,131016,14276,10249,19905,8487,7376,2914,1396,1
0,48,57,1047337,64627,18058,8314,4655,4858,3712,2591,1
0,53,61,91605,9824,2374,2249,3246,766,378,363,1
0,67,47,1335288,57302,12356,22626,54055,58827,56593,13996,1
0,64,37,368374,45944,13005,6515,1588,8619,4530,1245,1
0,63,50,1565595,164426,157159,100030,25987,16909,19696,7557,0
0,74,53,250346,49703,2131,39523,14447,12088,5618,3122,0
0,50,54,72282,24906,2543,4798,2685,1929,803,248,0
0,41,51,1420797,113515,13392,17984,12902,8081,3134,3233,0
0,44,51,261135,10389,16159,3840,1546,1722,625,1974,0
0,27,50,124795,127243,50469,26715,20633,5109,9844,4835,1
0,27,56,1563777,55791,16664,15587,6630,5572,3014,1949,1
0,26,60,1337607,146898,15516,46938,11170,9109,7515,5145,1
0,35,48,1151021,122378,46312,12279,26280,25387,5021,1676,1
0,47,54,173758,83830,18342,104772,21070,18148,5537,2238,1
0,44,69,645473,86847,135300,162940,18958,16820,9347,5806,1
0,44,64,617341,154781,8491,28398,16522,7869,7062,3140,0
0,37,70,69095,47296,11971,27739,5316,4992,1381,2390,0
0,38,64,131285,48744,5825,27649,6818,8776,2903,2042,0
0,38,44,61438,64784,5164,14011,13696,4002,3306,1116,0
0,38,56,120773,64584,24590,49838,3783,6810,2737,1313,0
0,41,44,206892,244325,27893,22085,28716,22981,8165,4955,1
0,43,47,1127103,47788,24351,25250,7835,11022,2587,1913,1
0,44,44,183692,159759,5733,28016,11665,11224,1680,1695,1
0,53,35,853490,372234,65467,85724,30636,59550,27107,20658,1
0,56,40,268166,98624,2029,31725,18583,15874,4880,3897,1
0,51,20,218010,236995,9323,17248,24967,19488,7705,3122,1
0,57,29,1397753,154706,89848,32449,35956,32903,7153,4794,0
0,48,26,996936,1460961,220634,162947,125403,66864,35137,15283,0
0,54,21,388543,147669,9981,14950,11970,38719,13599,3296,0
0,61,35,92380,42906,5000,26546,14022,10401,2995,1849,0
0,63,43,47171,28838,4005,74543,8943,17682,2590,2563,0
0,57,57,181385,80209,25713,87168,7980,4034,1365,542,0
0,43,69,31777,62555,6283,27952,6842,4351,3795,3154,1
0,41,70,209609,54808,14746,24213,8218,9576,4788,3087,1
0,40,61,258867,24832,12068,8551,15120,6556,4487,1798,1
0,44,40,160237,109328,10688,2588,4648,4787,5207,498,1
0,47,38,267469,73701,6747,30025,10833,6377,2545,2224,1
0,57,26,1685953,40423,3172,12021,49974,17444,2909,1270,1
0,35,17,708913,423072,47533,40065,48418,6711,4892,3339,0
0,37,38,606195,13812,3554,16878,2902,1662,498,654,0
0,43,37,114142,52410,4565,16183,7088,8586,1425,682,0
0,41,48,39532,25555,7056,15542,11431,11273,3477,448,0
0,53,50,585722,479371,117233,26232,24045,28587,12533,6242,1
0,66,41,2185805,120503,42866,39935,41875,35744,5955,4713,1
0,63,51,598136,38252,38544,11494,8033,7217,2877,2389,1
0,43,48,264424,116554,18348,25478,6196,4755,3264,1098,1
0,48,53,730703,108629,46928,14150,24078,12798,4207,2762,1
0,47,53,70066,33016,13865,9828,10099,8858,1343,482,1
0,44,43,377395,130428,31081,13115,9102,12168,3916,2860,0
0,53,44,107974,56028,13839,15848,5045,6798,1883,929,0
0,53,40,12369,53023,13618,3288,7337,5352,1357,971,0
0,47,50,25828,27926,38163,16569,3276,6263,3161,2981,0
0,44,48,68073,80943,15990,7648,21369,5727,1848,1548,1
0,53,43,839174,331018,43480,81036,155446,82358,8777,12367,1
0,50,44,599299,91701,30445,20010,68424,7370,4484,3752,1
0,56,26,411945,133860,11531,19383,10401,25305,2546,2329,1
0,51,40,340349,116752,97425,23108,13936,8332,4292,4617,1
0,48,44,648568,308006,86301,124649,80298,65658,13964,20905,1
0,56,37,595873,252573,14063,19105,39722,36188,27810,12508,0
0,47,51,60091,35409,14321,64002,28952,5838,1032,4336,0
0,47,56,173324,69171,5985,140787,16953,7352,2787,997,0
0,26,57,71186,71521,913,43207,7472,2278,2363,1021,0
0,23,67,162276,62585,14052,10603,7740,7442,2352,3040,0
0,40,70,50577,7212,4586,41576,4785,15601,3922,1453,0
0,48,56,431927,126998,23705,20969,10176,12443,8085,3980,1
0,60,54,376573,97342,43236,6989,9803,9618,6048,1584,1
0,54,57,102425,17597,7380,3070,1436,1511,651,998,1
0,40,44,2112374,132639,25699,34864,8592,12052,7352,4046,1
0,50,48,896764,76995,14134,36056,20408,28518,15034,7198,1
0,48,44,440052,145624,21477,31578,10756,10527,5397,3559,0
0,41,50,133629,67352,23327,40806,8593,4052,915,1178,0
0,48,48,31487,21583,4201,7170,9304,4393,2325,1845,0
0,38,56,70050,43890,40507,14208,2597,7332,1671,1301,0
0,38,56,63784,69056,15490,8871,15886,4265,2352,2620,0
0,47,54,58314,57423,33883,38313,25357,8931,8414,5061,1
0,41,57,154538,73485,14638,27154,7320,9268,1960,3538,1
0,43,51,138327,72017,22191,10708,4961,8300,4056,2000,1
0,56,53,109757,59722,17706,9768,6877,15827,1717,2104,1
0,66,54,157986,22927,9610,36699,10280,14183,3339,2504,1
0,51,63,669692,215398,121558,144052,13860,7965,8867,2347,0
0,41,70,42222,44808,8827,44622,4750,3039,2307,2490,0
0,30,78,48997,47959,6181,46643,14776,6829,1808,1667,0
0,24,77,23684,30211,6168,21867,2626,5967,2152,1615,0
0,34,77,33431,26568,17350,24692,6020,2883,1742,1859,0
0,38,64,495610,81366,11580,17901,16213,5427,4359,2733,1
0,24,53,64397,153404,10380,21184,15546,3455,1849,2295,1
0,37,44,394305,76569,7483,38073,41876,32784,5909,7177,1
0,43,34,143783,28758,10846,2522,6143,3424,1292,312,1
0,44,43,436407,46400,31604,37761,23360,6779,7486,4583,1
0,48,43,338307,319355,38759,20463,10229,10211,5966,5055,0
0,27,60,51432,30356,19757,61882,3861,4153,2089,1930,0
0,29,67,28957,43916,9465,40005,3418,7732,1282,1561,0
0,34,66,12051,36489,4816,29736,8403,5708,3797,2006,0
0,38,78,182736,74573,7369,50562,7632,6323,4337,2747,0
0,56,67,357157,29684,18055,14311,2978,19804,6011,2994,1
0,57,69,64676,26298,32136,8827,4912,7077,1566,1615,1
0,56,70,243428,61015,32808,28461,10447,9129,5155,5079,1
0,61,57,58981,165862,26293,5205,12990,14739,9067,3030,1
0,48,51,46614,28830,5185,6083,4284,2786,781,844,1
0,40,48,618221,94966,36936,41125,16466,6832,4913,9016,0
0,43,35,203331,36074,8221,3022,12915,4672,2683,1405,0
0,53,48,47000,24177,22089,6910,9664,10521,2173,2126,0
0,57,63,107639,3501,2264,10772,2029,1948,1590,454,0
0,61,78,47091,10873,17526,92200,10797,7254,1225,1206,0
0,67,84,586508,52265,2719,33908,21351,17101,3499,5819,1
0,63,87,82177,35016,45942,16921,25689,11076,2365,1698,1
0,61,70,120582,72510,14121,28422,51437,12342,5955,3949,1
0,64,41,336212,204128,18009,17609,18774,20299,5700,5543,1
0,63,44,66159,48022,10163,36749,29462,17747,6294,1394,1
0,60,41,116816,17982,5686,10306,3371,2886,2158,2297,0
0,54,50,275431,56449,10514,36876,6793,5923,5672,2427,0
0,51,67,59236,18949,10067,29980,6413,3377,1188,988,0
0,41,75,23123,36958,30418,18511,8674,6353,2539,1595,0
0,50,70,15428,18877,8810,10456,10512,7013,2927,2276,0
0,56,77,66125,40297,20550,53738,14567,14235,7347,5022,1